filename,country,location,company,tech,component,phase,investment_value,capacity,status,dt_announce,dt_actual,dt_operational,dt_cancel,jobs,checked,reject-phase,finetune,share-investment,note
HUN-00249-00239_07_01_00,HUN,Debrecen,Eve Energy,vehicle,EV_component_manufacturing,initial,400 billion forints,28 GWh,actual,03-2022,10-2023,,,,True,True,False,False,
ITA-01851-01651_01_04_00,ITA,Monfalcone,Fincantieri,battery,module_assembly,['initial'],,,announced,06-2021,,['NA'],,,True,True,False,False,
SWE-01201-00582_01_05_01,SWE,Västerås,Northvolt,battery,recycling,['first expansion'],['750 million USD'],,actual,,05-2022,['NA'],,,True,True,False,False,
DEU-00294-00110_01_04_01,DEU,Eisenach,Bosch,battery,module_assembly,['first expansion'],['70 million EUR'],,announced,12-2021,,['NA'],,,True,True,False,False,
ITA-00978-00399_01_03_01,ITA,Scarmagno,Italvolt,battery,cell_manufacturing,first expansion,,,announced,02-2021,,,,,True,False,False,False,
SVK-01449-00391_01_03_00,SVK,Šurany,InoBat Auto,battery,cell_manufacturing,['initial'],,['20 GWh'],actual,11-2023,,['NA'],,1000,True,True,False,False,
HUN-00142-00702_07_02_00,HUN,Budapest,Samsung,vehicle,battery_vehicle_assembly,['initial'],['358 million USD'],"['50,000 vehicles per year']",actual,08-2016,08-2016,['NA'],,,True,True,False,False,
DEU-00942-10169_01_03_00,DEU,Saarland,Svolt Energy Technology,battery,cell_manufacturing,initial,['€2 billion'],['24 GWh/year'],announced,['11-2020'],,,,,True,True,False,False,
ESP-00068-00084_07_00_00,ESP,Barcelona,BYD,vehicle,retail,initial,,,announced,,,,,,True,True,False,False,
FRA-00272-00228_07_02_01,FRA,Douai,Envision AESC,vehicle,battery_vehicle_assembly,['first expansion'],,['9 GWh'],announced,06-2021,,['NA'],,,True,True,False,False,
POL-03058-00582_01_04_00,POL,Gdańsk,Northvolt,battery,module_assembly,['initial'],['$200 million'],['5 GWh'],actual,10-2018,01-2019,['12-2019'],,100,True,False,False,False,
FRA-01031-00602_01_03_00,FRA,['Sochaux'],PSA Group,battery,cell_manufacturing,['initial'],,,announced,06-2019,,['NA'],,,True,True,False,False,
DEU-00976-00100_01_02_00,DEU,['Saxony'],Blackstone Resources,battery,battery_materials,['initial'],['32 million EUR'],,actual,03-2022,,['NA'],,,True,True,False,False,
AUT-00388-01319_01_02_00,AUT,Graz,TU Graz,battery,battery_materials,initial,,,announced,,,,,,True,True,False,False,
DEU-00305-00120_01_03_00,DEU,Erfurt,CATL,battery,cell_manufacturing,initial,['1.8 billion EUR'],['14 GWh'],operational,['06-2018'],10-2019,12-2022,,2000,True,False,False,False,
BEL-01827-01626_01_00_00,BEL,Drogenbos,Engie,battery,deployment,initial,,80 MW,announced,04-2023,,,,,True,False,False,False,
DEU-10101-00768_01_03_00,DEU,Gruenheide,Tesla,battery,cell_manufacturing,initial,['40.91 million EUR'],['100 GWh'],actual,['11-2020'],11-2020,,,,True,True,False,False,
ITA-01545-01285_07_02_00,ITA,Emilia-Romagna,Silk EV,vehicle,battery_vehicle_assembly,initial,,,announced,,,,,,True,False,True,False,
FRA-00274-02453_01_03_00,FRA,Douvrin,Stellantis Group,battery,cell_manufacturing,initial,,['13 GWh'],actual,['04-2021'],04-2021,,,600,True,True,False,False,
DEU-00119-00529_01_03_00,DEU,Brandenburg,Microvast,battery,cell_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
ITA-06728-01255_01_00_00,ITA,Marsala,Recurrent Energy,battery,deployment,initial,,,actual,,,,,,True,True,False,False,
DEU-00051-00818_01_00_00,DEU,Bad Friedrichshall,Valmet,battery,testing,['initial'],['7 million EUR'],['pilot'],actual,08-2019,,['11-2020'],,,True,False,False,False,
ESP-00690-10498_01_04_00,ESP,Martorell,Volkswagen Seat,battery,module_assembly,['initial'],['300 million EUR'],,actual,['07-2023'],08-2023,['06-2025'],,500,True,False,False,False,"construction to begin within a few weeks and be operational by 2025, will be supplied with cells from Sagunt - https://www.electrive.com/2023/07/18/vw-invests-300-million-euros-in-battery-assembly-at-seat/"
LTU-03212-04082_01_03_00,LTU,Vilnius,Lithuania-based manufacturer,battery,cell_manufacturing,initial,,,announced,,,,,,True,True,False,False,
ESP-00668-07931_06_00_00,ESP,Madrid,Merlin Properties,data centre,deployment,initial,,,announced,04-2021,,,,,True,False,False,False,
GBR-02067-01308_01_04_00,GBR,Ferrybridge,Sungrow,battery,module_assembly,['initial'],,['150 MW/300 MWh'],actual,05-2023,05-2023,['NA'],,,True,True,False,False,
FRA-00272-00228_01_03_00,FRA,Douai,Envision AESC,battery,cell_manufacturing,['initial'],['€1.3 billion'],['9 GWh'],announced,06-2021,10-2023,['NA'],,1200,True,False,False,True,
DEU-01164-00521_01_04_02,DEU,Untertürkheim,Mercedes-Benz,battery,module_assembly,['second expansion'],,,actual,07-2018,07-2018,['NA'],,,True,True,False,False,
ESP-00963-00440_01_01_00,ESP,San Jose,LG,battery,materials_refining,initial,,"['10,000 tonnes']",announced,['06-2021'],,,,,True,True,False,,
DEU-00213-00080_01_03_00,DEU,['Cologne'],BMZ,battery,cell_manufacturing,['initial'],,,announced,05-2019,,['NA'],,,True,True,False,False,
FRA-00279-01233_01_04_00,FRA,Dunkirk,Plastic Omnium,battery,contractual,['initial'],,16 GWh,announced,03-2022,,['NA'],,,True,False,False,False,
DEU-01188-00521_07_01_00,DEU,Various locations,Mercedes-Benz,vehicle,EV_component_manufacturing,initial,,,actual,['03-2021'],,,,,True,True,False,False,
DEU-00213-00799_01_03_00,DEU,['Cologne'],Umicore,battery,cell_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
ITA-01145-02324_07_01_00,ITA,Turin,Iveco,vehicle,EV_component_manufacturing,initial,,,operational,,,,,,True,True,False,,
AUT-00388-00076_01_99_00,AUT,Graz,BMW,battery,,initial,,,actual,,,,,,True,True,False,,
GBR-00296-02453_01_04_00,GBR,Ellesmere Port,Stellantis Group,battery,module_assembly,['initial'],['£100 million'],,actual,06-2021,06-2021,['09-2023'],,,True,False,False,False,
DEU-00057-00818_07_02_00,DEU,Baden-Württemberg,Valmet,vehicle,battery_vehicle_assembly,['initial'],,,announced,,,['NA'],,,True,True,False,False,
POL-00268-00440_07_02_03,POL,Dolnośląskie,LG,vehicle,battery_vehicle_assembly,['third expansion'],,,actual,,,['NA'],,,True,True,False,False,
ITA-01188-07436_08_00_00,ITA,Various locations,Gestore dei Servizi Energetici,wind,deployment,initial,,,announced,,,,,,True,True,False,False,
GBR-01076-00228_07_01_00,GBR,Sunderland,Envision AESC,vehicle,EV_component_manufacturing,['initial'],['£450 million'],,actual,07-2021,06-2021,['NA'],,,True,True,False,False,
ITA-01145-02324_01_04_00,ITA,Turin,Iveco,battery,module_assembly,initial,,,operational,,,,,,True,True,False,,
HUN-00349-00084_01_04_00,HUN,Fót,BYD,battery,module_assembly,initial,['27 million EUR'],,announced,['07-2023'],,,,100,True,False,False,False,
ESP-00690-00832_01_04_02,ESP,Martorell,Volkswagen,battery,module_assembly,['second expansion'],,"['1,400 battery systems per day']",announced,,,,,,True,True,False,,
ITA-01339-07470_06_00_00,ITA,Naples,NextEnergy Group,solar,deployment,initial,,87 MWp,actual,09-2022,09-2022,,,,True,False,True,False,
POL-01249-00440_01_04_00,POL,Wroclaw,LG,battery,module_assembly,['initial'],,,actual,09-2017,10-2016,['NA'],,,True,True,False,False,
DEU-00001-01135_01_03_00,DEU,['Aachen'],Jagenberg,battery,cell_manufacturing,['initial'],,,announced,09-2023,,['NA'],,,True,True,False,False,
POL-00268-00440_01_03_02,POL,Dolnośląskie,LG,battery,cell_manufacturing,['second expansion'],['€1.5 billion'],['70 GWh'],operational,03-2020,,['07-2022'],,,True,False,False,True,
DEU-00546-00821_01_03_00,DEU,Kaiserslautern,Varta,battery,cell_manufacturing,initial,,,announced,06-2019,,,,,True,True,False,False,
DEU-00265-00076_01_03_01,DEU,['Dingolfing'],BMW,battery,cell_manufacturing,['first expansion'],,,actual,,,['NA'],,,True,True,False,False,
POL-00379-00383_07_02_01,POL,GigafactoryX,Impact Clean Power Technology,vehicle,battery_vehicle_assembly,['first expansion'],,,actual,06-2022,07-2022,['NA'],,,True,True,False,False,
HUN-00419-00702_07_02_02,HUN,Göd,Samsung,vehicle,battery_vehicle_assembly,['second expansion'],['500 billion won'],,actual,02-2021,02-2021,['NA'],,,True,True,False,False,
DEU-01174-00821_01_03_00,DEU,V4Drive,Varta,battery,cell_manufacturing,initial,,2 GWh,announced,,,,,,True,True,False,False,
DEU-00094-00326_01_03_00,DEU,Berlin,Gotion High Tech,battery,cell_manufacturing,initial,,20 GWh,announced,02-2023,,,,,True,True,False,False,
SVK-01199-01315_01_03_00,SVK,['Voderady'],TE Connectivity,battery,contractual,['initial'],20 million EUR,100 MWh,actual,10-2020,10-2020,,,,True,False,False,False,
DEU-00106-00769_01_04_00,DEU,Bitburg-Prüm,Tesla Grohmann Automation,battery,contractual,['initial'],,,announced,10-2020,,['NA'],,,True,False,False,False,
ITA-00862-00399_07_99_00,ITA,Piedmont,Italvolt,vehicle,,initial,,['45 GWh'],announced,,,,,,True,True,False,,
DEU-00002-00016_01_99_00,DEU,Aalen,Aalen University,battery,,initial,,,actual,11-2018,11-2018,,,,True,True,False,False,
DEU-01242-00832_01_03_00,DEU,Wolfsburg,Volkswagen,battery,cell_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
GBR-02152-00759_07_99_00,GBR,Bridgewater,Tata Group,vehicle,,initial,,,announced,['05-2023'],,,,9000,True,True,False,False,
SWE-01027-00582_01_03_02,SWE,Skellefteå,Northvolt,battery,cell_manufacturing,['second expansion'],,,cancelled,11-2024,,['NA'],11-2024,,True,True,False,False,
DEU-01174-00821_07_01_00,DEU,V4Drive,Varta,vehicle,EV_component_manufacturing,initial,,,cancelled,,,,12-2022,,True,True,False,False,
FRA-00274-02453_01_04_00,FRA,Douvrin,Stellantis Group,battery,module_assembly,initial,,['13 GWh'],actual,['04-2021'],04-2021,,,600,True,True,False,False,
NOR-00737-00296_01_03_02,NOR,Mo i Rana,Freyr,battery,cell_manufacturing,['second expansion'],,,actual,07-2021,07-2021,['NA'],,,True,True,False,False,
GBR-01076-00228_07_02_01,GBR,Sunderland,Envision AESC,vehicle,battery_vehicle_assembly,['first expansion'],['£450 million'],,actual,07-07-2021,06-2021,['NA'],,,True,True,False,False,
DEU-01150-01218_01_03_00,DEU,Tübingen,P3 Automotive,battery,cell_manufacturing,['initial'],,,announced,04-2021,,['NA'],,,True,True,False,False,
DEU-00558-01007_01_03_00,DEU,Karlsruhe,EAS,battery,cell_manufacturing,initial,,,announced,,,,,,True,True,False,False,
DEU-00119-00529_01_04_00,DEU,Brandenburg,Microvast,battery,module_assembly,['initial'],,,announced,,,['NA'],,,True,True,False,False,
BEL-00138-06326_04_04_00,BEL,Brussels,Vrije Universiteit Brussel,hydrogen,electrolysers,initial,,,actual,02-2024,,,,,True,True,False,False,
LTU-03212-04082_01_04_00,LTU,Vilnius,Lithuania-based manufacturer,battery,module_assembly,initial,,,announced,,,,,,True,True,False,False,
FRA-00274-00228_01_03_00,FRA,['Douvrin'],Envision AESC,battery,cell_manufacturing,['initial'],,,actual,,,['NA'],,,True,True,False,False,
FRA-00447-07191_01_03_00,FRA,['Hauts-de-France'],Tiamat,battery,cell_manufacturing,['initial'],['150 million EUR'],['0.7 GWh'],announced,01-2024,,['06-2025'],,,True,False,False,False,
GBR-00225-01346_01_04_00,GBR,Coventry,UK Battery Industrialisation Centre,battery,module_assembly,['initial'],['130 million GBP'],,actual,05-2019,05-2019,['02-2021'],,100,True,False,False,False,
SWE-09511-00582_01_03_00,SWE,Ett,Northvolt,battery,cell_manufacturing,['initial'],,,operational,,,,,,True,True,False,False,
FRA-00272-00228_01_04_00,FRA,Douai,Envision AESC,battery,module_assembly,['initial'],['€1.3 billion'],,actual,06-2021,10-2023,['NA'],,1200,True,False,False,True,
GBR-01076-00228_01_03_00,GBR,['Sunderland'],Envision AESC,battery,cell_manufacturing,['initial'],['£450 million'],['12 GWh'],actual,05-2021,12-2022,['12-2024'],,,True,False,False,True,
DEU-01070-00521_01_03_00,DEU,Stuttgart-Untertürkheim,Mercedes-Benz,battery,cell_manufacturing,['initial'],,,actual,03-2021,06-2022,['NA'],,,True,True,False,False,
FRA-00274-00697_01_03_00,FRA,['Douvrin'],Saft,battery,cell_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
SWE-01999-00582_01_02_00,SWE,Nordic countries,Northvolt,battery,battery_materials,['initial'],,,announced,07-2022,,['NA'],,,True,True,False,False,
LTU-03212-03689_06_03_00,LTU,Vilnius,Valoe,solar,cell,initial,€5 million,60 MW,actual,02-2019,02-2019,,,,True,True,False,False,
BEL-00138-03023_04_01_00,BEL,Brussels,Hydrogenics,hydrogen,green_hydrogen,initial,,,intended,11-2019,,,,6000,True,False,False,False,
DEU-01188-00521_01_03_00,DEU,Various locations,Mercedes-Benz,battery,cell_manufacturing,initial,,,announced,['03-2021'],,,,,True,True,False,False,
POL-00379-00383_01_04_00,POL,GigafactoryX,Impact Clean Power Technology,battery,module_assembly,['initial'],,['2 GWh'],actual,06-2022,06-2022,['NA'],,,True,True,False,False,
PRT-02780-02557_06_00_00,PRT,Lisbon,Endesa,solar,deployment,initial,€600 million,,announced,05-2022,,,,,True,True,False,False,
POL-01249-00440_01_03_00,POL,Wroclaw,LG,battery,cell_manufacturing,['initial'],['1.3 billion zloty'],,actual,10-2016,10-2016,['NA'],,700,True,True,False,False,
HUN-00249-00120_07_04_00,HUN,Debrecen,CATL,vehicle,EV_recycling,initial,€7.34 billion,40 GWh,announced,12-2022,,,,,True,True,False,False,
ESP-01281-00759_01_03_00,ESP,Zaragoza,Tata Group,battery,cell_manufacturing,initial,,,intended,02-2023,,,,,True,False,False,False,
FRA-00272-00228_07_01_00,FRA,Douai,Envision AESC,vehicle,EV_component_manufacturing,['initial'],,['9 GWh'],announced,06-2021,,['NA'],,1200,True,True,False,False,
ESP-02405-00716_06_00_00,ESP,Motril,Siemens,solar,deployment,initial,,4 MW,announced,07-2021,,,,,True,False,False,False,
DEU-00578-00818_07_02_00,DEU,Kirchardt,Valmet,vehicle,battery_vehicle_assembly,['initial'],,,actual,03-2021,03-2021,['NA'],,160,True,True,False,False,
FRA-00274-02453_07_99_01,FRA,Douvrin,Stellantis Group,vehicle,,first expansion,,,actual,['04-2021'],,,,600,True,True,False,False,
SVK-01199-01082_01_03_00,SVK,Voderady,Gotion InoBat Batteries,battery,cell_manufacturing,['initial'],,,actual,,,['NA'],,41,True,True,False,False,
CZE-00736-00722_01_03_00,CZE,Mladá Boleslav,Skoda,battery,cell_manufacturing,['initial'],,,actual,05-2022,,['NA'],,,True,True,False,False,
AUT-00388-00900_01_02_00,AUT,Graz,AVL,battery,battery_materials,initial,,,announced,,,,,,True,True,False,False,
DEU-00119-00529_07_01_00,DEU,Brandenburg,Microvast,vehicle,EV_component_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
DEU-00546-01424_01_03_02,DEU,['Kaiserslautern'],ACC,battery,cell_manufacturing,['second expansion'],,,cancelled,03-2022,,['NA'],,,True,True,False,False,
DEU-10101-00768_07_01_00,DEU,Gruenheide,Tesla,vehicle,EV_component_manufacturing,initial,['40.91 million EUR'],,actual,['01-2020'],11-2020,,,,True,True,False,False,
DEU-01299-00722_01_04_00,DEU,Zwickau,Skoda,battery,module_assembly,['initial'],,,actual,10-2018,10-2018,['NA'],,,True,True,False,False,
POL-00268-00440_01_04_02,POL,Dolnośląskie,LG,battery,module_assembly,['second expansion'],['€1.5 billion'],['70 GWh'],operational,03-2020,,['07-2022'],,,True,False,False,True,
ITA-03732-07503_02_00_00,ITA,Lazio,Steam,geothermal,deployment,initial,,,actual,,,,,,True,True,False,,
ITA-01145-00065_07_02_00,ITA,Turin,Automobili Pininfarina,vehicle,battery_vehicle_assembly,initial,,,actual,12-2018,12-2018,,,,True,False,False,False,
POL-01249-00440_07_02_01,POL,Wroclaw,LG,vehicle,battery_vehicle_assembly,['first expansion'],571 million USD,,actual,09-2017,10-2016,,,700,True,True,False,False,
FRA-06914-01424_01_03_00,FRA,Douvrain,ACC,battery,cell_manufacturing,initial,,,announced,,,,,,True,True,False,False,
BEL-01622-00615_04_01_00,BEL,Antwerp,Plug Power,hydrogen,green_hydrogen,initial,,"12,500 tonnes",announced,09-2022,,03-2024,,,True,False,False,False,
ITA-00681-00266_06_00_00,ITA,Maranello,Ferrari,solar,deployment,initial,,"1,535 kWp",actual,07-2022,07-2022,,,,True,False,True,False,
ITA-01852-01651_01_04_00,ITA,Sestri Ponente,Fincantieri,battery,module_assembly,['initial'],,['2 GWh'],announced,06-2021,,['NA'],,,True,True,False,False,
ESP-00319-02453_01_03_00,ESP,['Figueruelas'],Stellantis Group,battery,cell_manufacturing,['initial'],['2.5 billion EUR'],,announced,,,['NA'],,3000,True,True,False,False,
SVK-01199-01315_01_04_00,SVK,Voderady,TE Connectivity,battery,module_assembly,['initial'],['20 million EUR'],['100 MWh'],actual,10-2020,10-2020,['NA'],,,True,True,False,False,
DEU-00580-00818_07_02_00,DEU,Kirchhardt,Valmet,vehicle,battery_vehicle_assembly,['initial'],,,announced,03-2021,,['NA'],,,True,True,False,False,
FRA-00274-01424_07_04_02,FRA,Douvrin,ACC,vehicle,EV_recycling,['second expansion'],,,actual,11-2023,,['NA'],,,True,True,False,False,
ITA-04511-04957_01_04_00,ITA,Sant'Angelo di Piove di Sacco,Energy Spa,battery,module_assembly,initial,,,announced,05-2023,,,,,True,True,False,False,
SWE-00807-00582_01_03_00,SWE,Northern Sweden,Northvolt,battery,cell_manufacturing,initial,,,actual,,,,,,True,True,False,False,
GBR-01655-02057_01_04_00,GBR,Coalburn,e-Storage,battery,contractual,['initial'],,,actual,03-2022,03-2022,['NA'],,,True,False,False,False,
HUN-00249-00239_01_03_00,HUN,Debrecen,Eve Energy,battery,cell_manufacturing,initial,['400 billion forints'],['28 GWh'],actual,['03-2022'],11-2023,06-2026,,['1000'],True,False,False,False,
DEU-00465-00133_01_04_00,DEU,Herne,Cenntro Electric Group,battery,module_assembly,['initial'],,,operational,08-2022,08-2022,['02-2023'],,,True,False,False,False,
PRT-07393-01759_08_00_00,PRT,Graciosa,Leclanche,wind,deployment,['initial'],,,announced,04-2018,,['NA'],,,True,True,False,False,
POL-00583-00440_01_03_00,POL,Kobierzyce,LG,battery,cell_manufacturing,['initial'],['1.3 billion zloty'],,actual,10-2016,10-2016,['NA'],,700,True,True,False,False,
DEU-10230-00832_01_04_00,DEU,near Wolfsburg,Volkswagen,battery,module_assembly,['initial'],,,announced,07-2021,,,,,True,True,False,False,
DEU-00140-00521_01_04_00,DEU,Brühl,Mercedes-Benz,battery,module_assembly,['initial'],,,operational,06-2019,06-2019,['NA'],,,True,False,False,False,
NLD-00019-00577_01_00_00,NLD,Amsterdam Arena,Nissan,battery,deployment,initial,,,actual,06-2018,06-2018,,,,True,False,False,False,
DEU-00755-00120_01_03_00,DEU,Munich,CATL,battery,cell_manufacturing,initial,2 billion USD,,announced,05-2018,,,,,True,True,False,False,
NLD-01188-05227_06_00_00,NLD,Various locations,Heineken,solar,deployment,initial,,,announced,,,,,,True,True,False,False,
DEU-00758-00284_01_03_00,DEU,['Münster'],Fraunhofer,battery,cell_manufacturing,['initial'],,,actual,,,['NA'],,,True,True,False,False,
DEU-00546-02453_01_04_00,DEU,Kaiserslautern,Stellantis Group,battery,module_assembly,['initial'],,,announced,04-2021,,,,,True,True,False,False,
ITA-00878-00455_01_05_01,ITA,Portovesme,Li-Cycle,battery,recycling,first expansion,,,announced,['05-2023'],,,,,True,True,False,,
GBR-00433-00114_01_03_00,GBR,['Hams Hall'],Britishvolt,battery,cell_manufacturing,['initial'],['£200 million'],['pilot'],actual,05-2022,05-2022,['09-2023'],,150,True,False,False,False,
DEU-00107-00261_01_04_00,DEU,Bitterfeld,Farasis Energy,battery,module_assembly,initial,600 million EUR,6 GWh,cancelled,09-2019,,,01-2022,,True,False,False,True,
ITA-03951-02324_07_02_00,ITA,Foggia,Iveco,vehicle,battery_vehicle_assembly,initial,,,operational,,08-2022,04-2023,,,True,False,True,False,
NOR-01047-00540_01_03_01,NOR,Southern Norway,Morrow Batteries,battery,cell_manufacturing,first expansion,['€100 million'],,actual,['05-2022'],05-2022,,,,True,True,False,False,
DEU-00821-00821_07_02_00,DEU,['Nördlingen'],Varta,vehicle,battery_vehicle_assembly,['initial'],,,cancelled,,,['NA'],11-2022,,True,True,False,False,
POL-00060-00335_01_04_00,POL,Balice,Green Cell,battery,module_assembly,['initial'],['2.5 million EUR'],"['50,000 batteries per year']",operational,04-2022,04-2022,['04-2022'],,,True,False,False,False,
FRA-00770-00697_01_03_00,FRA,Nersac,Saft,battery,cell_manufacturing,['initial'],['200 million EUR'],['pilot'],operational,01-2020,01-2020,['06-2021'],,,True,False,False,False,
DEU-00620-00024_07_02_02,DEU,Langen,Akasol,vehicle,battery_vehicle_assembly,second expansion,,,actual,04-2020,03-2020,,,,True,True,False,False,
ITA-00112-00727_01_02_00,ITA,Bollate,Solvay,battery,battery_materials,initial,,pilot,announced,,,,,,True,False,False,False,
DEU-01150-01236_07_04_00,DEU,Tübingen,Porsche eBike Performance,vehicle,EV_recycling,initial,,,announced,06-2024,,,,,True,True,False,False,
DEU-00101-00970_01_03_00,DEU,Bietigheim-Bissingen,Cellforce,battery,cell_manufacturing,['initial'],,,actual,,,['NA'],,,True,True,False,False,
SWE-01169-00034_01_03_01,SWE,Uppsala,Altris,battery,cell_manufacturing,['first expansion'],['50 million SEK'],,actual,,,['NA'],,,True,True,False,False,
ITA-06804-07409_01_00_00,ITA,Fiume Santo,EP Produzione,battery,deployment,initial,,85 MW,announced,08-2024,,,,,True,False,False,False,
PRT-01024-00119_01_03_00,PRT,Sines,CALB,battery,cell_manufacturing,initial,,15 GWh,announced,04-2022,,12-2025,,,True,False,False,False,
DEU-00918-00617_01_03_00,DEU,Reutlingen,Porsche,battery,cell_manufacturing,['initial'],,['100 MWh'],operational,12-2020,10-2021,['05-2022'],,,True,False,False,False,
DEU-06391-00391_07_02_00,DEU,Middle Europe,InoBat Auto,vehicle,battery_vehicle_assembly,initial,,['20 GWh'],announced,['09-2023'],,,,,True,True,False,False,
DEU-01150-00617_07_01_00,DEU,Tübingen,Porsche,vehicle,EV_component_manufacturing,initial,,['100 MWh per year'],announced,['12-2020'],,,,,True,True,False,False,
DEU-00037-00120_01_03_00,DEU,Arnstadt,CATL,battery,cell_manufacturing,initial,['€240 million'],['8 GWh'],actual,['02-2019'],10-2019,,,,True,True,False,False,
DEU-00546-00697_01_03_00,DEU,Kaiserslautern,Saft,battery,cell_manufacturing,initial,,,actual,['12-2019'],,,,2000,True,True,False,False,
ITA-06728-01255_06_00_00,ITA,Marsala,Recurrent Energy,solar,deployment,initial,,51 MW,operational,,,07-2024,,,True,False,True,False,
DEU-00051-00818_07_00_00,DEU,Bad Friedrichshall,Valmet,vehicle,deployment,['initial'],,,actual,08-2019,,['NA'],,,True,True,False,False,
LTU-07389-07836_06_04_00,LTU,Klaipeda,Glassbel,solar,modules,initial,€2.9 million,,actual,,04-2014,,,,True,True,False,False,
GBR-00129-00577_01_03_00,GBR,Britain,Nissan,battery,cell_manufacturing,initial,['1.4 billion USD'],['9 GWh'],announced,['07-2021'],,,,,True,True,False,False,
SWE-01064-00582_01_03_00,SWE,Stockholm,Northvolt,battery,cell_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
PRT-07081-01587_06_00_01,PRT,Alto Rabagão,EDP,solar,deployment,first expansion,,,actual,05-2022,05-2022,,,,True,False,False,False,
DEU-00418-00617_07_01_00,DEU,Gärtringen,Porsche,vehicle,EV_component_manufacturing,initial,,100 MWh,announced,09-2021,,,,,True,True,False,False,
DEU-00821-00821_01_03_01,DEU,Nördlingen,Varta,battery,cell_manufacturing,['first expansion'],,['2 GWh'],cancelled,06-2020,,['NA'],11-2022,,True,False,False,False,
ESP-07443-01127_01_04_00,ESP,Caravaca de la Cruz,Ingeteam,battery,contractual,initial,,,announced,,,,,,True,False,False,False,
DEU-00456-00617_07_01_00,DEU,Heilbronn,Porsche,vehicle,EV_component_manufacturing,initial,,100 MWh per year,announced,09-2021,,,,,True,True,False,False,
DEU-00373-00768_07_02_00,DEU,Giga-Berlin,Tesla,vehicle,battery_vehicle_assembly,initial,,,actual,['10-2020'],10-2020,,,,True,True,False,False,
DEU-01311-00188_07_02_00,DEU,near Stuttgart,Dräxlmaier,vehicle,battery_vehicle_assembly,['initial'],,,actual,05-2019,05-2019,,,,True,True,False,False,
FRA-00184-00278_07_02_00,FRA,Chasseneuil-du-Poitou,Forsee Power,vehicle,battery_vehicle_assembly,['initial'],,,operational,,,,,,True,True,False,False,
SWE-00807-00582_01_05_01,SWE,Northern Sweden,Northvolt,battery,recycling,['first expansion'],,,actual,,,['NA'],,,True,True,False,False,
DEU-01150-00073_01_03_00,DEU,Tübingen,BASF,battery,cell_manufacturing,['initial'],,['100 MWh/year'],announced,07-2021,,['NA'],,,True,True,False,False,
ITA-06846-02081_03_00_00,ITA,Valbondione,Enel,hydroelectric,deployment,initial,,43.4 MW,operational,,,01-1923,,,True,False,True,False,
GBR-00277-00012_01_03_00,GBR,['Dundee'],AMTE Power,battery,cell_manufacturing,['initial'],,['0.5 GWh'],announced,08-2022,,['NA'],,215,True,False,False,False,
DEU-00046-00768_01_03_00,DEU,Austin,Tesla,battery,cell_manufacturing,initial,,,actual,,11-2020,,,,True,True,False,False,
AUT-00388-00331_01_00_00,AUT,Graz,Graz University of Technology,battery,deployment,initial,,,announced,,,,,,True,True,False,False,
ESP-01099-02350_01_02_00,ESP,Tarragona,Lotte,battery,battery_materials,initial,,,announced,,,,,,True,True,False,,
DEU-00094-07188_01_03_01,DEU,Berlin,Tesla Inc,battery,cell_manufacturing,first expansion,,,actual,,Not disclosed.,,,,True,True,False,False,
DEU-00755-10201_01_03_00,DEU,Munich,Tecloman,battery,cell_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
DEU-05140-00521_01_04_00,DEU,Bad Cannstatt,Mercedes-Benz,battery,module_assembly,['initial'],,,announced,12-2022,,['NA'],,,True,True,False,False,
DEU-00057-00617_07_01_00,DEU,['Baden-Württemberg'],Porsche,vehicle,EV_component_manufacturing,['initial'],,['100 MWh/year'],announced,,,['NA'],,,True,True,False,False,
HUN-00249-00076_01_04_01,HUN,Debrecen,BMW,battery,module_assembly,['first expansion'],,,actual,11-2022,06-2022,['NA'],,500,True,True,False,False,
ITA-01145-02324_07_04_00,ITA,Turin,Iveco,vehicle,EV_recycling,initial,,,actual,,,,,,True,True,False,,
DEU-00854-00076_01_03_00,DEU,Parsdorf,BMW,battery,cell_manufacturing,['initial'],['170 million EUR'],,actual,07-2020,07-2020,['10-2023'],,,True,False,False,False,
GBR-09854-00702_01_03_00,GBR,['Leighton Buzzard'],Samsung,battery,cell_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
DEU-00107-00010_01_01_00,DEU,Bitterfeld,AMG Lithium,battery,materials_refining,initial,120 million EUR,"20,000 tonnes",operational,04-2021,04-2021,09-2024,,80,True,False,False,False,
HUN-00249-00120_01_03_00,HUN,Debrecen,CATL,battery,cell_manufacturing,initial,['€7.34 billion'],['40 GWh'],actual,['08-2022'],12-2022,10-2024,,,True,False,False,True,
ITA-01339-07470_01_00_00,ITA,Naples,NextEnergy Group,battery,deployment,initial,,,actual,09-2022,09-2022,,,,True,False,False,False,
POL-01249-00440_01_03_04,POL,Wroclaw,LG,battery,cell_manufacturing,['fourth expansion'],,,actual,,,['NA'],,,True,True,False,False,
